Probability Power PlanetMass Frequency Period RVamplitude
1.0 0.93 0.94 0.54 1.84 106.88
1.0 0.84 0.94 0.56 1.78 110.84
1.0 0.81 0.94 0.58 1.73 114.8
1.0 0.84 0.94 0.6 1.68 118.76
1.0 0.9 0.94 0.61 1.63 122.71
1.0 0.97 0.94 0.63 1.59 126.67
1.0 0.99 0.94 0.65 1.54 130.63
1.0 0.97 0.94 0.67 1.5 134.58
1.0 0.94 0.94 0.68 1.47 138.54
1.0 0.93 0.94 0.7 1.43 142.5
1.0 0.95 0.94 0.72 1.39 146.45
1.0 0.97 0.94 0.73 1.36 150.41
1.0 0.91 0.94 0.75 1.33 154.36
1.0 0.72 0.94 0.77 1.3 158.32
0.0 0.47 0.94 0.79 1.27 162.28
0.0 0.29 0.94 0.8 1.24 166.23
0.0 0.41 0.94 0.82 1.22 170.19
1.0 0.68 0.94 0.84 1.19 174.14
1.0 0.9 0.94 0.86 1.17 178.1
1.0 0.99 0.94 0.87 1.15 182.05
1.0 0.98 0.94 0.89 1.12 186.01
1.0 0.94 0.94 0.91 1.1 189.96
1.0 0.93 0.94 0.92 1.08 193.92
1.0 0.9 0.96 0.08 12.9 0.0
1.0 0.92 0.96 0.09 10.55 3.99
1.0 0.94 0.96 0.11 8.92 7.97
1.0 0.96 0.96 0.13 7.73 11.96
1.0 0.9 0.96 0.15 6.82 15.94
1.0 0.67 0.96 0.16 6.1 19.93
0.0 0.35 0.96 0.18 5.52 23.91
0.0 0.2 0.96 0.2 5.04 27.9
0.0 0.38 0.96 0.22 4.63 31.89
1.0 0.69 0.96 0.23 4.29 35.87
1.0 0.92 0.96 0.25 3.99 39.86
1.0 0.96 0.96 0.27 3.74 43.84
1.0 0.92 0.96 0.28 3.51 47.83
1.0 0.9 0.96 0.3 3.31 51.81
1.0 0.94 0.96 0.32 3.13 55.79
1.0 0.97 0.96 0.34 2.97 59.78
1.0 0.97 0.96 0.35 2.82 63.76
1.0 0.93 0.96 0.37 2.69 67.75
1.0 0.86 0.96 0.39 2.57 71.73
1.0 0.83 0.96 0.41 2.46 75.72
1.0 0.85 0.96 0.42 2.36 79.7
1.0 0.89 0.96 0.44 2.27 83.68
1.0 0.94 0.96 0.46 2.18 87.67
1.0 0.97 0.96 0.48 2.1 91.65
1.0 0.98 0.96 0.49 2.03 95.64
1.0 0.98 0.96 0.51 1.96 99.62
1.0 0.97 0.96 0.53 1.9 103.6
1.0 0.93 0.96 0.54 1.84 107.59
1.0 0.84 0.96 0.56 1.78 111.57
1.0 0.81 0.96 0.58 1.73 115.55
1.0 0.84 0.96 0.6 1.68 119.53
1.0 0.9 0.96 0.61 1.63 123.52
1.0 0.97 0.96 0.63 1.59 127.5
1.0 0.99 0.96 0.65 1.54 131.48
1.0 0.97 0.96 0.67 1.5 135.47
1.0 0.94 0.96 0.68 1.47 139.45
1.0 0.93 0.96 0.7 1.43 143.43
1.0 0.95 0.96 0.72 1.39 147.41
1.0 0.97 0.96 0.73 1.36 151.39
1.0 0.91 0.96 0.75 1.33 155.38
1.0 0.72 0.96 0.77 1.3 159.36
0.0 0.47 0.96 0.79 1.27 163.34
0.0 0.29 0.96 0.8 1.24 167.32
0.0 0.41 0.96 0.82 1.22 171.3
1.0 0.68 0.96 0.84 1.19 175.29
1.0 0.9 0.96 0.86 1.17 179.27
1.0 0.99 0.96 0.87 1.15 183.25
1.0 0.98 0.96 0.89 1.12 187.23
1.0 0.94 0.96 0.91 1.1 191.21
1.0 0.93 0.96 0.92 1.08 195.19
1.0 0.91 0.98 0.08 12.9 0.0
1.0 0.92 0.98 0.09 10.55 4.01
1.0 0.94 0.98 0.11 8.92 8.02
1.0 0.96 0.98 0.13 7.73 12.03
1.0 0.9 0.98 0.15 6.82 16.05
1.0 0.67 0.98 0.16 6.1 20.06
0.0 0.35 0.98 0.18 5.52 24.07
0.0 0.2 0.98 0.2 5.04 28.08
0.0 0.38 0.98 0.22 4.63 32.09
1.0 0.69 0.98 0.23 4.29 36.1
1.0 0.92 0.98 0.25 3.99 40.11
1.0 0.96 0.98 0.27 3.74 44.12
1.0 0.92 0.98 0.28 3.51 48.13
1.0 0.9 0.98 0.3 3.31 52.14
1.0 0.94 0.98 0.32 3.13 56.15
1.0 0.97 0.98 0.34 2.97 60.16
1.0 0.98 0.98 0.35 2.82 64.17
1.0 0.93 0.98 0.37 2.69 68.18
1.0 0.87 0.98 0.39 2.57 72.19
1.0 0.83 0.98 0.41 2.46 76.2
1.0 0.85 0.98 0.42 2.36 80.21
1.0 0.89 0.98 0.44 2.27 84.22
1.0 0.94 0.98 0.46 2.18 88.23
1.0 0.97 0.98 0.48 2.1 92.24
1.0 0.98 0.98 0.49 2.03 96.25
1.0 0.98 0.98 0.51 1.96 100.26
1.0 0.97 0.98 0.53 1.9 104.27
1.0 0.94 0.98 0.54 1.84 108.28
1.0 0.84 0.98 0.56 1.78 112.29
1.0 0.81 0.98 0.58 1.73 116.3
1.0 0.84 0.98 0.6 1.68 120.3
1.0 0.9 0.98 0.61 1.63 124.31
1.0 0.97 0.98 0.63 1.59 128.32
1.0 0.99 0.98 0.65 1.54 132.33
1.0 0.97 0.98 0.67 1.5 136.34
1.0 0.94 0.98 0.68 1.47 140.35
1.0 0.93 0.98 0.7 1.43 144.35
1.0 0.95 0.98 0.72 1.39 148.36
1.0 0.97 0.98 0.73 1.36 152.37
1.0 0.91 0.98 0.75 1.33 156.38
1.0 0.72 0.98 0.77 1.3 160.38
0.0 0.47 0.98 0.79 1.27 164.39
0.0 0.29 0.98 0.8 1.24 168.4
0.0 0.41 0.98 0.82 1.22 172.41
1.0 0.68 0.98 0.84 1.19 176.41
1.0 0.9 0.98 0.86 1.17 180.42
1.0 0.99 0.98 0.87 1.15 184.43
1.0 0.98 0.98 0.89 1.12 188.43
1.0 0.94 0.98 0.91 1.1 192.44
1.0 0.93 0.98 0.92 1.08 196.45
1.0 0.91 1.0 0.08 12.9 0.0
1.0 0.92 1.0 0.09 10.55 4.04
1.0 0.94 1.0 0.11 8.92 8.07
1.0 0.97 1.0 0.13 7.73 12.11
1.0 0.9 1.0 0.15 6.82 16.15
1.0 0.67 1.0 0.16 6.1 20.18
0.0 0.35 1.0 0.18 5.52 24.22
0.0 0.2 1.0 0.2 5.04 28.26
0.0 0.38 1.0 0.22 4.63 32.29
1.0 0.69 1.0 0.23 4.29 36.33
1.0 0.92 1.0 0.25 3.99 40.36
1.0 0.96 1.0 0.27 3.74 44.4
1.0 0.92 1.0 0.28 3.51 48.44
1.0 0.9 1.0 0.3 3.31 52.47
1.0 0.94 1.0 0.32 3.13 56.51
1.0 0.98 1.0 0.34 2.97 60.54
1.0 0.98 1.0 0.35 2.82 64.58
1.0 0.93 1.0 0.37 2.69 68.61
1.0 0.87 1.0 0.39 2.57 72.65
1.0 0.83 1.0 0.41 2.46 76.68
1.0 0.85 1.0 0.42 2.36 80.72
1.0 0.89 1.0 0.44 2.27 84.75
1.0 0.95 1.0 0.46 2.18 88.79
1.0 0.97 1.0 0.48 2.1 92.82
1.0 0.98 1.0 0.49 2.03 96.86
1.0 0.98 1.0 0.51 1.96 100.89
1.0 0.97 1.0 0.53 1.9 104.93
1.0 0.94 1.0 0.54 1.84 108.96
1.0 0.84 1.0 0.56 1.78 112.99
1.0 0.81 1.0 0.58 1.73 117.03
1.0 0.84 1.0 0.6 1.68 121.06
1.0 0.9 1.0 0.61 1.63 125.1
1.0 0.97 1.0 0.63 1.59 129.13
1.0 0.99 1.0 0.65 1.54 133.16
1.0 0.97 1.0 0.67 1.5 137.2
1.0 0.94 1.0 0.68 1.47 141.23
1.0 0.93 1.0 0.7 1.43 145.26
1.0 0.95 1.0 0.72 1.39 149.3
1.0 0.97 1.0 0.73 1.36 153.33
1.0 0.91 1.0 0.75 1.33 157.36
1.0 0.72 1.0 0.77 1.3 161.4
0.0 0.47 1.0 0.79 1.27 165.43
0.0 0.29 1.0 0.8 1.24 169.46
0.0 0.41 1.0 0.82 1.22 173.49
1.0 0.68 1.0 0.84 1.19 177.53
1.0 0.9 1.0 0.86 1.17 181.56
1.0 0.99 1.0 0.87 1.15 185.59
1.0 0.98 1.0 0.89 1.12 189.62
1.0 0.94 1.0 0.91 1.1 193.66
1.0 0.93 1.0 0.92 1.08 197.69
