Probability Power PlanetMass Frequency Period RVamplitude
0.0 0.47 0.22 0.13 7.68 58.84
0.0 0.49 0.22 0.13 7.58 60.74
0.0 0.51 0.22 0.13 7.49 62.63
0.0 0.53 0.22 0.14 7.39 64.53
0.0 0.55 0.22 0.14 7.3 66.43
0.0 0.57 0.22 0.14 7.21 68.33
0.0 0.58 0.22 0.14 7.13 70.22
0.0 0.6 0.22 0.14 7.04 72.12
0.0 0.6 0.22 0.14 6.96 74.02
0.0 0.61 0.22 0.15 6.88 75.91
0.0 0.61 0.22 0.15 6.8 77.81
0.0 0.61 0.22 0.15 6.72 79.71
0.0 0.61 0.22 0.15 6.64 81.6
0.0 0.6 0.22 0.15 6.57 83.5
0.0 0.59 0.22 0.15 6.5 85.4
0.0 0.58 0.22 0.16 6.43 87.29
0.0 0.56 0.22 0.16 6.36 89.19
0.0 0.55 0.22 0.16 6.29 91.09
0.0 0.53 0.22 0.16 6.22 92.98
0.0 0.54 0.24 0.08 12.9 0.0
0.0 0.54 0.24 0.08 12.62 1.91
0.0 0.53 0.24 0.08 12.36 3.82
0.0 0.53 0.24 0.08 12.1 5.73
0.0 0.53 0.24 0.08 11.86 7.64
0.0 0.52 0.24 0.09 11.62 9.55
0.0 0.52 0.24 0.09 11.4 11.46
0.0 0.52 0.24 0.09 11.18 13.37
0.0 0.51 0.24 0.09 10.97 15.28
0.0 0.51 0.24 0.09 10.77 17.19
0.0 0.51 0.24 0.09 10.58 19.1
0.0 0.5 0.24 0.1 10.39 21.01
0.0 0.5 0.24 0.1 10.21 22.92
0.0 0.5 0.24 0.1 10.04 24.82
0.0 0.5 0.24 0.1 9.87 26.73
0.0 0.49 0.24 0.1 9.71 28.64
0.0 0.49 0.24 0.1 9.55 30.55
0.0 0.48 0.24 0.11 9.4 32.46
0.0 0.48 0.24 0.11 9.25 34.37
0.0 0.47 0.24 0.11 9.11 36.28
0.0 0.47 0.24 0.11 8.97 38.19
0.0 0.46 0.24 0.11 8.83 40.1
0.0 0.46 0.24 0.11 8.7 42.01
0.0 0.45 0.24 0.12 8.58 43.92
0.0 0.45 0.24 0.12 8.45 45.82
0.0 0.45 0.24 0.12 8.33 47.73
0.0 0.45 0.24 0.12 8.22 49.64
0.0 0.46 0.24 0.12 8.11 51.55
0.0 0.47 0.24 0.13 8.0 53.46
0.0 0.48 0.24 0.13 7.89 55.37
0.0 0.5 0.24 0.13 7.78 57.28
0.1 0.52 0.24 0.13 7.68 59.18
0.1 0.54 0.24 0.13 7.58 61.09
0.1 0.56 0.24 0.13 7.49 63.0
0.1 0.58 0.24 0.14 7.39 64.91
0.2 0.59 0.24 0.14 7.3 66.82
0.2 0.61 0.24 0.14 7.21 68.73
0.2 0.62 0.24 0.14 7.13 70.63
0.2 0.63 0.24 0.14 7.04 72.54
0.2 0.64 0.24 0.14 6.96 74.45
0.1 0.64 0.24 0.15 6.88 76.36
0.1 0.64 0.24 0.15 6.8 78.27
0.0 0.64 0.24 0.15 6.72 80.17
0.0 0.63 0.24 0.15 6.64 82.08
0.0 0.62 0.24 0.15 6.57 83.99
0.0 0.61 0.24 0.15 6.5 85.9
0.0 0.6 0.24 0.16 6.43 87.8
0.0 0.59 0.24 0.16 6.36 89.71
0.0 0.57 0.24 0.16 6.29 91.62
0.0 0.55 0.24 0.16 6.22 93.53
0.0 0.57 0.27 0.08 12.9 0.0
0.0 0.57 0.27 0.08 12.62 1.92
0.0 0.57 0.27 0.08 12.36 3.84
0.0 0.57 0.27 0.08 12.1 5.76
0.0 0.56 0.27 0.08 11.86 7.68
0.0 0.56 0.27 0.09 11.62 9.6
0.0 0.56 0.27 0.09 11.4 11.52
0.0 0.55 0.27 0.09 11.18 13.45
0.0 0.55 0.27 0.09 10.97 15.37
0.0 0.55 0.27 0.09 10.77 17.29
0.0 0.55 0.27 0.09 10.58 19.21
0.0 0.54 0.27 0.1 10.39 21.13
0.0 0.54 0.27 0.1 10.21 23.05
0.0 0.54 0.27 0.1 10.04 24.97
0.0 0.54 0.27 0.1 9.87 26.89
0.0 0.53 0.27 0.1 9.71 28.81
0.0 0.53 0.27 0.1 9.55 30.73
0.1 0.53 0.27 0.11 9.4 32.65
0.1 0.52 0.27 0.11 9.25 34.57
0.1 0.52 0.27 0.11 9.11 36.49
0.1 0.51 0.27 0.11 8.97 38.41
0.1 0.51 0.27 0.11 8.83 40.33
0.2 0.5 0.27 0.11 8.7 42.25
0.2 0.5 0.27 0.12 8.58 44.17
0.2 0.5 0.27 0.12 8.45 46.09
0.3 0.5 0.27 0.12 8.33 48.01
0.3 0.5 0.27 0.12 8.22 49.93
0.2 0.51 0.27 0.12 8.11 51.85
0.3 0.51 0.27 0.13 8.0 53.77
0.3 0.53 0.27 0.13 7.89 55.69
0.3 0.54 0.27 0.13 7.78 57.6
0.3 0.56 0.27 0.13 7.68 59.52
0.3 0.58 0.27 0.13 7.58 61.44
0.3 0.6 0.27 0.13 7.49 63.36
0.3 0.61 0.27 0.14 7.39 65.28
0.3 0.63 0.27 0.14 7.3 67.2
0.3 0.64 0.27 0.14 7.21 69.12
0.3 0.65 0.27 0.14 7.13 71.04
0.3 0.66 0.27 0.14 7.04 72.96
0.3 0.66 0.27 0.14 6.96 74.88
0.3 0.67 0.27 0.15 6.88 76.8
0.3 0.67 0.27 0.15 6.8 78.71
0.2 0.66 0.27 0.15 6.72 80.63
0.1 0.65 0.27 0.15 6.64 82.55
0.0 0.65 0.27 0.15 6.57 84.47
0.0 0.63 0.27 0.15 6.5 86.39
0.0 0.62 0.27 0.16 6.43 88.31
0.0 0.6 0.27 0.16 6.36 90.23
0.0 0.58 0.27 0.16 6.29 92.15
0.0 0.56 0.27 0.16 6.22 94.06
0.0 0.6 0.29 0.08 12.9 0.0
0.0 0.6 0.29 0.08 12.62 1.93
0.0 0.6 0.29 0.08 12.36 3.86
0.0 0.6 0.29 0.08 12.1 5.8
0.0 0.6 0.29 0.08 11.86 7.73
0.1 0.59 0.29 0.09 11.62 9.66
0.1 0.59 0.29 0.09 11.4 11.59
0.1 0.59 0.29 0.09 11.18 13.52
0.1 0.58 0.29 0.09 10.97 15.45
0.1 0.58 0.29 0.09 10.77 17.38
0.1 0.58 0.29 0.09 10.58 19.31
0.1 0.58 0.29 0.1 10.39 21.25
0.2 0.58 0.29 0.1 10.21 23.18
0.2 0.57 0.29 0.1 10.04 25.11
0.2 0.57 0.29 0.1 9.87 27.04
0.2 0.57 0.29 0.1 9.71 28.97
0.2 0.57 0.29 0.1 9.55 30.9
0.2 0.56 0.29 0.11 9.4 32.83
0.2 0.56 0.29 0.11 9.25 34.76
0.2 0.55 0.29 0.11 9.11 36.69
0.2 0.55 0.29 0.11 8.97 38.62
0.2 0.55 0.29 0.11 8.83 40.56
0.4 0.54 0.29 0.11 8.7 42.49
0.4 0.54 0.29 0.12 8.58 44.42
0.4 0.54 0.29 0.12 8.45 46.35
0.5 0.54 0.29 0.12 8.33 48.28
0.5 0.54 0.29 0.12 8.22 50.21
0.6 0.55 0.29 0.12 8.11 52.14
0.6 0.56 0.29 0.13 8.0 54.07
0.6 0.57 0.29 0.13 7.89 56.0
0.7 0.58 0.29 0.13 7.78 57.93
0.7 0.6 0.29 0.13 7.68 59.86
0.5 0.61 0.29 0.13 7.58 61.79
0.5 0.63 0.29 0.13 7.49 63.72
0.4 0.64 0.29 0.14 7.39 65.65
0.4 0.66 0.29 0.14 7.3 67.58
0.4 0.67 0.29 0.14 7.21 69.51
0.4 0.68 0.29 0.14 7.13 71.44
0.4 0.69 0.29 0.14 7.04 73.37
0.4 0.69 0.29 0.14 6.96 75.3
0.3 0.69 0.29 0.15 6.88 77.23
0.3 0.69 0.29 0.15 6.8 79.16
0.3 0.68 0.29 0.15 6.72 81.09
0.3 0.67 0.29 0.15 6.64 83.02
0.2 0.66 0.29 0.15 6.57 84.95
0.0 0.65 0.29 0.15 6.5 86.88
0.0 0.64 0.29 0.16 6.43 88.81
0.0 0.62 0.29 0.16 6.36 90.74
0.0 0.6 0.29 0.16 6.29 92.67
0.0 0.58 0.29 0.16 6.22 94.6
0.1 0.63 0.31 0.08 12.9 0.0
0.2 0.63 0.31 0.08 12.62 1.94
0.2 0.63 0.31 0.08 12.36 3.88
0.2 0.63 0.31 0.08 12.1 5.83
0.2 0.63 0.31 0.08 11.86 7.77
0.2 0.62 0.31 0.09 11.62 9.71
0.3 0.62 0.31 0.09 11.4 11.65
0.3 0.62 0.31 0.09 11.18 13.6
0.3 0.62 0.31 0.09 10.97 15.54
0.3 0.61 0.31 0.09 10.77 17.48
0.3 0.61 0.31 0.09 10.58 19.42
0.3 0.61 0.31 0.1 10.39 21.36
0.3 0.61 0.31 0.1 10.21 23.31
0.3 0.61 0.31 0.1 10.04 25.25
0.3 0.6 0.31 0.1 9.87 27.19
0.3 0.6 0.31 0.1 9.71 29.13
0.3 0.6 0.31 0.1 9.55 31.07
0.5 0.6 0.31 0.11 9.4 33.01
0.5 0.59 0.31 0.11 9.25 34.96
0.6 0.59 0.31 0.11 9.11 36.9
0.6 0.59 0.31 0.11 8.97 38.84
0.7 0.58 0.31 0.11 8.83 40.78
0.7 0.58 0.31 0.11 8.7 42.72
0.8 0.58 0.31 0.12 8.58 44.66
0.8 0.57 0.31 0.12 8.45 46.6
0.8 0.57 0.31 0.12 8.33 48.55
0.7 0.58 0.31 0.12 8.22 50.49
0.7 0.58 0.31 0.12 8.11 52.43
0.8 0.59 0.31 0.13 8.0 54.37
0.8 0.6 0.31 0.13 7.89 56.31
0.8 0.62 0.31 0.13 7.78 58.25
0.8 0.63 0.31 0.13 7.68 60.19
0.8 0.65 0.31 0.13 7.58 62.13
0.9 0.66 0.31 0.13 7.49 64.07
0.8 0.67 0.31 0.14 7.39 66.02
0.8 0.69 0.31 0.14 7.3 67.96
0.7 0.7 0.31 0.14 7.21 69.9
0.6 0.7 0.31 0.14 7.13 71.84
0.4 0.71 0.31 0.14 7.04 73.78
0.5 0.71 0.31 0.14 6.96 75.72
0.5 0.71 0.31 0.15 6.88 77.66
0.5 0.71 0.31 0.15 6.8 79.6
0.4 0.7 0.31 0.15 6.72 81.54
0.4 0.69 0.31 0.15 6.64 83.48
0.3 0.68 0.31 0.15 6.57 85.42
0.2 0.67 0.31 0.15 6.5 87.36
0.0 0.65 0.31 0.16 6.43 89.3
0.0 0.63 0.31 0.16 6.36 91.24
0.0 0.61 0.31 0.16 6.29 93.18
0.0 0.59 0.31 0.16 6.22 95.12
0.2 0.66 0.33 0.08 12.9 0.0
0.2 0.66 0.33 0.08 12.62 1.95
0.3 0.66 0.33 0.08 12.36 3.91
0.3 0.66 0.33 0.08 12.1 5.86
0.3 0.65 0.33 0.08 11.86 7.81
0.3 0.65 0.33 0.09 11.62 9.76
0.3 0.65 0.33 0.09 11.4 11.72
0.3 0.65 0.33 0.09 11.18 13.67
0.3 0.64 0.33 0.09 10.97 15.62
0.3 0.64 0.33 0.09 10.77 17.58
0.4 0.64 0.33 0.09 10.58 19.53
0.4 0.64 0.33 0.1 10.39 21.48
0.4 0.64 0.33 0.1 10.21 23.43
0.5 0.64 0.33 0.1 10.04 25.39
0.6 0.63 0.33 0.1 9.87 27.34
0.6 0.63 0.33 0.1 9.71 29.29
0.7 0.63 0.33 0.1 9.55 31.24
0.7 0.63 0.33 0.11 9.4 33.2
0.7 0.62 0.33 0.11 9.25 35.15
0.7 0.62 0.33 0.11 9.11 37.1
0.7 0.62 0.33 0.11 8.97 39.05
0.8 0.61 0.33 0.11 8.83 41.0
0.8 0.61 0.33 0.11 8.7 42.96
0.8 0.61 0.33 0.12 8.58 44.91
0.8 0.61 0.33 0.12 8.45 46.86
0.8 0.61 0.33 0.12 8.33 48.81
0.8 0.61 0.33 0.12 8.22 50.76
0.9 0.62 0.33 0.12 8.11 52.72
0.9 0.62 0.33 0.13 8.0 54.67
0.9 0.63 0.33 0.13 7.89 56.62
0.9 0.65 0.33 0.13 7.78 58.57
1.0 0.66 0.33 0.13 7.68 60.52
1.0 0.67 0.33 0.13 7.58 62.47
1.0 0.69 0.33 0.13 7.49 64.42
1.0 0.7 0.33 0.14 7.39 66.38
1.0 0.71 0.33 0.14 7.3 68.33
1.0 0.72 0.33 0.14 7.21 70.28
1.0 0.73 0.33 0.14 7.13 72.23
0.9 0.73 0.33 0.14 7.04 74.18
0.8 0.73 0.33 0.14 6.96 76.13
0.5 0.73 0.33 0.15 6.88 78.08
0.5 0.72 0.33 0.15 6.8 80.03
0.5 0.72 0.33 0.15 6.72 81.99
0.4 0.71 0.33 0.15 6.64 83.94
0.4 0.7 0.33 0.15 6.57 85.89
0.3 0.68 0.33 0.15 6.5 87.84
0.2 0.66 0.33 0.16 6.43 89.79
0.0 0.64 0.33 0.16 6.36 91.74
0.0 0.62 0.33 0.16 6.29 93.69
0.0 0.6 0.33 0.16 6.22 95.64
0.5 0.68 0.35 0.08 12.9 0.0
0.5 0.68 0.35 0.08 12.62 1.96
0.5 0.68 0.35 0.08 12.36 3.93
0.5 0.68 0.35 0.08 12.1 5.89
0.6 0.68 0.35 0.08 11.86 7.85
0.7 0.67 0.35 0.09 11.62 9.82
0.7 0.67 0.35 0.09 11.4 11.78
0.7 0.67 0.35 0.09 11.18 13.74
0.7 0.67 0.35 0.09 10.97 15.71
0.7 0.67 0.35 0.09 10.77 17.67
0.7 0.66 0.35 0.09 10.58 19.63
0.8 0.66 0.35 0.1 10.39 21.6
0.8 0.66 0.35 0.1 10.21 23.56
0.8 0.66 0.35 0.1 10.04 25.52
0.8 0.66 0.35 0.1 9.87 27.49
0.7 0.66 0.35 0.1 9.71 29.45
0.7 0.66 0.35 0.1 9.55 31.41
0.7 0.66 0.35 0.11 9.4 33.37
0.8 0.65 0.35 0.11 9.25 35.34
0.8 0.65 0.35 0.11 9.11 37.3
0.8 0.65 0.35 0.11 8.97 39.26
0.8 0.64 0.35 0.11 8.83 41.22
0.8 0.64 0.35 0.11 8.7 43.19
0.8 0.64 0.35 0.12 8.58 45.15
0.8 0.64 0.35 0.12 8.45 47.11
0.9 0.64 0.35 0.12 8.33 49.07
0.9 0.64 0.35 0.12 8.22 51.04
0.9 0.65 0.35 0.12 8.11 53.0
0.9 0.65 0.35 0.13 8.0 54.96
1.0 0.66 0.35 0.13 7.89 56.92
1.0 0.67 0.35 0.13 7.78 58.88
1.0 0.69 0.35 0.13 7.68 60.85
1.0 0.7 0.35 0.13 7.58 62.81
1.0 0.71 0.35 0.13 7.49 64.77
1.0 0.72 0.35 0.14 7.39 66.73
1.0 0.73 0.35 0.14 7.3 68.69
1.0 0.74 0.35 0.14 7.21 70.66
1.0 0.75 0.35 0.14 7.13 72.62
1.0 0.75 0.35 0.14 7.04 74.58
1.0 0.75 0.35 0.14 6.96 76.54
1.0 0.75 0.35 0.15 6.88 78.5
0.7 0.74 0.35 0.15 6.8 80.46
0.6 0.73 0.35 0.15 6.72 82.43
0.6 0.72 0.35 0.15 6.64 84.39
0.4 0.71 0.35 0.15 6.57 86.35
0.4 0.69 0.35 0.15 6.5 88.31
0.2 0.68 0.35 0.16 6.43 90.27
0.0 0.66 0.35 0.16 6.36 92.23
0.0 0.63 0.35 0.16 6.29 94.19
0.0 0.61 0.35 0.16 6.22 96.15
0.6 0.7 0.37 0.08 12.9 0.0
0.7 0.7 0.37 0.08 12.62 1.97
0.7 0.7 0.37 0.08 12.36 3.95
0.7 0.7 0.37 0.08 12.1 5.92
0.7 0.7 0.37 0.08 11.86 7.9
0.7 0.7 0.37 0.09 11.62 9.87
0.8 0.69 0.37 0.09 11.4 11.84
0.8 0.69 0.37 0.09 11.18 13.82
0.8 0.69 0.37 0.09 10.97 15.79
0.8 0.69 0.37 0.09 10.77 17.76
0.8 0.69 0.37 0.09 10.58 19.74
0.8 0.69 0.37 0.1 10.39 21.71
0.8 0.69 0.37 0.1 10.21 23.68
0.8 0.68 0.37 0.1 10.04 25.66
0.8 0.68 0.37 0.1 9.87 27.63
0.9 0.68 0.37 0.1 9.71 29.6
0.9 0.68 0.37 0.1 9.55 31.58
0.9 0.68 0.37 0.11 9.4 33.55
0.9 0.68 0.37 0.11 9.25 35.52
0.9 0.68 0.37 0.11 9.11 37.5
0.9 0.67 0.37 0.11 8.97 39.47
0.9 0.67 0.37 0.11 8.83 41.44
1.0 0.67 0.37 0.11 8.7 43.42
1.0 0.67 0.37 0.12 8.58 45.39
1.0 0.67 0.37 0.12 8.45 47.36
1.0 0.67 0.37 0.12 8.33 49.33
1.0 0.67 0.37 0.12 8.22 51.31
1.0 0.67 0.37 0.12 8.11 53.28
1.0 0.68 0.37 0.13 8.0 55.25
1.0 0.69 0.37 0.13 7.89 57.22
1.0 0.7 0.37 0.13 7.78 59.2
1.0 0.71 0.37 0.13 7.68 61.17
1.0 0.72 0.37 0.13 7.58 63.14
1.0 0.73 0.37 0.13 7.49 65.11
1.0 0.74 0.37 0.14 7.39 67.09
1.0 0.75 0.37 0.14 7.3 69.06
1.0 0.76 0.37 0.14 7.21 71.03
1.0 0.76 0.37 0.14 7.13 73.0
1.0 0.77 0.37 0.14 7.04 74.97
1.0 0.76 0.37 0.14 6.96 76.95
1.0 0.76 0.37 0.15 6.88 78.92
1.0 0.75 0.37 0.15 6.8 80.89
0.9 0.75 0.37 0.15 6.72 82.86
0.6 0.73 0.37 0.15 6.64 84.83
0.6 0.72 0.37 0.15 6.57 86.81
0.4 0.7 0.37 0.15 6.5 88.78
0.4 0.69 0.37 0.16 6.43 90.75
0.2 0.66 0.37 0.16 6.36 92.72
0.0 0.64 0.37 0.16 6.29 94.69
0.0 0.62 0.37 0.16 6.22 96.66
0.8 0.72 0.39 0.08 12.9 0.0
0.7 0.72 0.39 0.08 12.62 1.98
0.7 0.72 0.39 0.08 12.36 3.97
0.8 0.72 0.39 0.08 12.1 5.95
0.8 0.72 0.39 0.08 11.86 7.94
0.8 0.72 0.39 0.09 11.62 9.92
0.8 0.71 0.39 0.09 11.4 11.9
0.8 0.71 0.39 0.09 11.18 13.89
